candidate_id,cif_path,formation_energy,target_label,fail_low,fail_high,formula,reduced_formula,m_element,space_group_number,space_group_symbol,min_interatomic_distance,volume_per_atom,min_li_o_neighbors,min_m_o_neighbors
job_221_Ti_fe_-1.143_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_221_Ti_fe_-1.143_n4_generated_crystals_cif__gen_3.cif,-3.220663547515869,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,2.008736,10.178323,6,6
job_157_Ni_fe_-1.031_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_157_Ni_fe_-1.031_n4_generated_crystals_cif__gen_1.cif,-0.951586127281189,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.844017,9.087021,6,6
job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_149_Mn_fe_-1.083_n4_generated_crystals_cif__gen_3.cif,-1.986094355583191,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.914301,10.753313,6,6
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_3.cif,-3.2196578979492188,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.99768,10.200446,6,6
job_003_Mn_fe_-1.026_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_003_Mn_fe_-1.026_n4_generated_crystals_cif__gen_0.cif,-1.919202446937561,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,156,P3m1,1.913752,11.064599,4,6
job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_168_Co_fe_-1.301_n4_generated_crystals_cif__gen_2.cif,-1.4075247049331665,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.883015,9.583602,5,6
job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_1.cif,-2.211752653121948,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,2,P-1,1.952587,10.670673,6,6
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_3.cif,-1.5029304027557373,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,6,Pm,1.904746,9.802051,6,6
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_0.cif,-3.185593843460083,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.877425,9.471192,6,6
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_1.cif,-1.9251861572265625,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.847945,10.13539,6,6
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_1.cif,-2.201009511947632,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.817843,10.112432,6,6
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_1.cif,-3.218780755996704,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.864946,10.159388,6,6
job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_1.cif,-2.2130284309387207,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,12,C2/m,1.979772,10.549926,6,6
job_025_Co_fe_-1.096_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_025_Co_fe_-1.096_n4_generated_crystals_cif__gen_1.cif,-1.4404375553131104,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,12,C2/m,1.919013,9.887672,6,6
job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_044_Mn_fe_-0.936_n4_generated_crystals_cif__gen_2.cif,-2.001737117767334,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,6,Pm,1.919905,10.627316,6,6
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_0.cif,-1.3064260482788086,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.749518,9.567111,6,5
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_0.cif,-2.0029783248901367,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.908637,11.587115,4,6
job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3.cif,-2.023138999938965,1,0,0,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.924504,10.757083,6,6
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_0.cif,-1.509009838104248,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,12,C2/m,1.896854,9.67939,6,6
job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_3.cif,-2.176752805709839,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.936471,9.835842,4,6
job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_3.cif,-1.0682172775268557,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.88783,10.06128,6,6
job_060_Ti_fe_-1.204_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_060_Ti_fe_-1.204_n4_generated_crystals_cif__gen_0.cif,-3.213284730911255,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.968434,10.162786,5,6
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_1.cif,-2.1796176433563232,1,0,0,Li1 Mg2 O4,LiMg2O4,Mg,12,C2/m,1.990349,10.245389,6,6
job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_2.cif,-2.204835891723633,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,44,Imm2,1.970959,9.893825,4,6
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_3.cif,-1.9298725128173828,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.826371,11.599552,5,5
job_229_Al_fe_-1.076_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_229_Al_fe_-1.076_n4_generated_crystals_cif__gen_3.cif,-3.116238594055176,0,1,0,Li1 Al2 O4,LiAl2O4,Al,6,Pm,1.880068,9.900147,6,6
job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_016_Cr_fe_-1.264_n4_generated_crystals_cif__gen_3.cif,-2.187363386154175,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.939743,10.445444,6,6
job_225_Co_fe_-1.375_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_225_Co_fe_-1.375_n4_generated_crystals_cif__gen_1.cif,-1.5009140968322754,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,6,Pm,1.89711,9.763908,6,6
job_114_Al_fe_-1.252_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_114_Al_fe_-1.252_n4_generated_crystals_cif__gen_2.cif,-3.168752431869507,0,1,0,Li1 Al2 O4,LiAl2O4,Al,1,P1,1.899643,9.088872,6,6
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_1.cif,-1.0738767385482788,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.84367,9.933388,6,6
job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_1.cif,-2.173297643661499,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.969099,10.440976,6,6
job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_3.cif,-1.300449013710022,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.874099,11.435708,4,6
job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_1.cif,-2.209511995315552,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,12,C2/m,1.983246,10.697308,6,6
job_230_Mg_fe_-1.419_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_230_Mg_fe_-1.419_n4_generated_crystals_cif__gen_3.cif,-2.2055721282958984,0,1,0,Li1 Mg2 O4,LiMg2O4,Mg,8,Cm,2.036821,10.88812,6,6
job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_171_Cr_fe_-1.042_n4_generated_crystals_cif__gen_0.cif,-2.1936843395233154,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.788064,10.170886,6,6
job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_235_Ti_fe_-0.842_n4_generated_crystals_cif__gen_2.cif,-3.165377616882324,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,156,P3m1,1.866632,11.33149,4,6
job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_2.cif,-2.193563222885132,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.790104,10.053011,6,6
job_215_Co_fe_-1.286_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_215_Co_fe_-1.286_n4_generated_crystals_cif__gen_2.cif,-1.5091619491577148,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.900672,9.854466,6,6
job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_129_Mn_fe_-0.852_n4_generated_crystals_cif__gen_1.cif,-1.996446132659912,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.950258,10.597748,6,6
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_3.cif,-2.163705587387085,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.816432,11.316428,5,5
job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_0.cif,-3.115439176559448,0,1,0,Li1 Al2 O4,LiAl2O4,Al,6,Pm,1.870666,9.784955,6,6
job_048_Co_fe_-1.351_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_048_Co_fe_-1.351_n4_generated_crystals_cif__gen_3.cif,-1.357923984527588,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.772957,10.19688,4,5
job_207_Cr_fe_-0.848_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_207_Cr_fe_-0.848_n4_generated_crystals_cif__gen_2.cif,-2.1844170093536377,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,6,Pm,1.927832,10.582394,6,6
job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_038_Ni_fe_-1.176_n4_generated_crystals_cif__gen_3.cif,-1.052220582962036,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.878608,10.047299,6,6
job_057_Mn_fe_-0.971_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_057_Mn_fe_-0.971_n4_generated_crystals_cif__gen_0.cif,-1.996131181716919,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,10,P2/m,1.922461,11.680256,4,6
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_1.cif,-2.1052308082580566,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.860207,9.223255,6,6
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_1.cif,-2.0427322387695312,1,0,0,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.927922,11.242795,6,6
job_179_Co_fe_-1.357_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_179_Co_fe_-1.357_n4_generated_crystals_cif__gen_3.cif,-1.388706088066101,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.845799,9.493678,6,6
job_039_Co_fe_-0.807_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_039_Co_fe_-0.807_n4_generated_crystals_cif__gen_0.cif,-1.5000295639038086,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.898185,9.893213,6,6
job_137_Al_fe_-1.012_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_137_Al_fe_-1.012_n4_generated_crystals_cif__gen_3.cif,-3.076055765151977,0,1,0,Li1 Al2 O4,LiAl2O4,Al,1,P1,1.782649,11.039609,4,5
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_2.cif,-2.225569486618042,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,6,Pm,1.923049,10.940287,6,6
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_2.cif,-2.011301040649414,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.922645,10.727326,6,6
job_109_Ti_fe_-0.845_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_109_Ti_fe_-0.845_n4_generated_crystals_cif__gen_2.cif,-3.14417576789856,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,47,Pmmm,1.907138,9.574775,6,6
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_1.cif,-3.1939706802368164,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.940603,10.288487,5,6
job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_0.cif,-3.2228002548217773,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.986739,9.854564,6,6
job_048_Co_fe_-1.351_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_048_Co_fe_-1.351_n4_generated_crystals_cif__gen_1.cif,-1.5066105127334597,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,10,P2/m,1.901925,9.783259,6,6
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_1.cif,-2.199387788772583,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.934138,10.557047,6,6
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_1.cif,-2.136512517929077,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,6,Pm,1.900568,10.486465,4,6
job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1.cif,-2.17874813079834,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.804917,10.03486,6,6
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_1.cif,-2.1884896755218506,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.782934,10.07959,6,6
job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_2.cif,-1.4988386631011963,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.914703,10.002789,6,6
job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_1.cif,-3.222185611724853,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.939508,10.080641,5,6
job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_2.cif,-2.1609792709350586,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.800618,11.369898,5,5
job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0.cif,-0.9779074788093568,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,8,Cm,1.869561,9.614326,6,6
job_183_Ti_fe_-1.203_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_183_Ti_fe_-1.203_n4_generated_crystals_cif__gen_1.cif,-3.16682243347168,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,1.925072,11.358068,4,6
job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_0.cif,-1.0718756914138794,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.882888,10.142812,6,6
job_209_Ti_fe_-0.932_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_209_Ti_fe_-0.932_n4_generated_crystals_cif__gen_0.cif,-3.2299835681915283,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,44,Imm2,1.984362,9.896673,6,6
job_049_Al_fe_-1.223_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_049_Al_fe_-1.223_n4_generated_crystals_cif__gen_2.cif,-2.908756971359253,0,1,0,Li1 Al2 O4,LiAl2O4,Al,8,Cm,1.721579,10.943508,4,5
job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_3.cif,-3.2254765033721924,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.86328,10.228652,6,6
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_3.cif,-3.222399473190308,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,2.006701,10.140884,6,6
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_1.cif,-3.2022905349731445,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,1.9387,10.72757,6,6
job_087_Cr_fe_-1.452_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_087_Cr_fe_-1.452_n4_generated_crystals_cif__gen_3.cif,-2.1994001865386963,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.811752,10.127312,6,6
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_0.cif,-1.9902619123458865,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.942565,10.691376,6,6
job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_1.cif,-1.454839110374451,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,12,C2/m,1.917601,10.027017,6,6
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_2.cif,-2.0216588973999023,1,0,0,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.923816,11.012456,5,6
job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_2.cif,-3.2207911014556885,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,44,Imm2,1.956269,10.076864,5,6
