candidate_id,cif_path,cif_exists,cif_sha256,formula,reduced_formula,m_element,chemical_group,alignn_formation_energy_eV_atom,alignn_uncertainty_eV_atom,uncertainty_eV_atom,uncertainty_source,second_model_energy_eV_atom,second_model_uncertainty_eV_atom,absolute_model_disagreement_eV_atom,second_model_interval_hit_score,second_model_rank,target_label,alignn_u,alignn_position_class,alignn_is_edge,alignn_is_core_middle,gate_rank,gate_round,greedy_rank,greedy_round,structure_fingerprint_sha256,structure_fingerprint_definition,structure_matcher_cluster,structure_matcher_cluster_size,fingerprint_cluster,fingerprint_cluster_size,fingerprint_cluster_kind,nearest_pool_candidate_id,nearest_pool_fingerprint_distance,nearest_historical_dft_candidate_id,nearest_historical_dft_fingerprint_distance,previous_dft_nearby_status,generator_source,generator_outer_member,generator_inner_member,generator_source_verified,historical_dft_candidate,correction_available,correction_sample_n,correction_median_delta_eV_atom,corrected_score_eV_atom,distance_to_target_eV_atom,corrected_center_distance_eV_atom,corrected_in_target_interval,corrected_u,corrected_position_class,corrected_is_edge,corrected_is_core_middle,corrected_rank,space_group_number,space_group_symbol,min_interatomic_distance,volume_per_atom
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_2.cif,True,4137942d749c6274b39cd5b10c3935cfa1d2ea2c3bed9c4ce878af39e2323955,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-1.05243849754,,0.529155351499,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.38479554653,0.529155351499,0.332357048988,0.0485418768782,480,0,7.04725939035,F,True,False,562,36,467,30,f591cfa619cd3e711ac1039eb698f045e83c494fc7e61ab096b506539a223c5f,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_002,22,FP_023,4,recurring_density_cluster,job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_3,0.197574021573,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.685609830051,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_102_Ni_fe_-1.495_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_102_Ni_fe_-1.495_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-1.05243849754,0.967561502457,1.04756150246,False,7.04725939035,F,True,False,455,1,P1,1.864882,9.789349
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_3.cif,True,9bd19e012d6cae02edc81189d8cda3765463bc2e955c0a95bd1d538887f67a40,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-1.07297039032,,0.524452391,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.45273590088,0.524452391,0.379765510559,0.0569433103595,416,0,6.9189350605,F,True,False,571,36,248,16,2d1c2267249fa1fc7a53b3941cc6abd584be0f5b6574f4374918bee7564d2248,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_003,30,FP_SINGLETON_067,1,hdbscan_noise_singleton,job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_0,0.278600816469,job_120_Cr_fe_-1.424_n4_generated_crystals_cif__gen_1,0.686145192403,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_102_Ni_fe_-1.495_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_102_Ni_fe_-1.495_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-1.07297039032,0.94702960968,1.02702960968,False,6.9189350605,F,True,False,414,1,P1,1.868816,9.925603
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_0.cif,True,75370039705170e018f4f59ccd02baa0efef38e5da9384fb99568753d78af70f,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.1223461628,,0.508182965756,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.29596424103,0.508182965756,0.173618078232,0.0080240859867,571,0,-5.88966351748,A,True,False,521,33,559,35,2970801f1e6544e7451b00e49c7496566a4c2fdc8c67369ed8007ccce654b71d,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_008,5,FP_040,3,recurring_density_cluster,job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_0,0.461114426355,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.768554213554,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_103_Ti_fe_-1.058_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_103_Ti_fe_-1.058_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-3.1223461628,0.942346162796,1.0223461628,False,-5.88966351748,A,True,False,409,8,Cm,1.847099,10.148432
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_1.cif,True,5fcb9a041f4807bc97ff1d7667181ab12b3c9c5030c64407ecb5bc7d7d3b65b7,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.17839074135,,0.59547278079,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.28982162476,0.59547278079,0.111430883408,0.0146927785834,527,0,-6.23994213343,A,True,False,482,31,569,36,8edebaf2999210befa164b4652a9718bff81adef1c0804f84878959276a574ad,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_010,5,FP_073,3,recurring_density_cluster,job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_1,0.582329471779,job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_1,0.582329471779,same_fingerprint_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_103_Ti_fe_-1.058_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_103_Ti_fe_-1.058_n4/generated_crystals_cif.zip,gen_1.cif,True,False,False,0,0,-3.17839074135,0.998390741348,1.07839074135,False,-6.23994213343,A,True,False,533,1,P1,1.838749,9.299875
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_2.cif,True,8596667a1287173f1b384495c2d9fa671a558dbeeb76458ebc8cf725f1afa19e,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.22741556168,,0.532517620604,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.17347502708,0.532517620604,0.0539405345917,0.0158947497172,524,0,-6.54634726048,A,True,False,637,40,513,33,1821ea75fc95c35248bf5694650ced589a55eac513737b2b1f28ef551f267969,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_014,5,FP_036,16,recurring_density_cluster,job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_3,0.287763186761,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,0.796810044682,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_103_Ti_fe_-1.058_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_103_Ti_fe_-1.058_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-3.22741556168,1.04741556168,1.12741556168,False,-6.54634726048,A,True,False,621,8,Cm,1.858,11.532272
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_3.cif,True,9b520a8ad659897d151d092ecbd8069897eb2e749cb22d6346be04b55356a2e3,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.12219524384,,0.514076496513,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.33138775826,0.514076496513,0.20919251442,0.00718317386263,574,0,-5.88872027397,A,True,False,499,32,560,35,217a795245bb478926027b65953584f7918762ea5c9615b6dda4203992794187,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_008,5,FP_SINGLETON_068,1,hdbscan_noise_singleton,job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_3,0.717956759804,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.788705613778,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_103_Ti_fe_-1.058_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_103_Ti_fe_-1.058_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-3.12219524384,0.942195243835,1.02219524384,False,-5.88872027397,A,True,False,408,1,P1,1.89413,10.382627
job_104_Ni_fe_-1.453_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_104_Ni_fe_-1.453_n4_generated_crystals_cif__gen_0.cif,True,4628251c9f2f62d53fec7e6697fbb22378b14e8eda4913ea52f7a699844d2996,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-1.07219541073,,0.550806023855,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.4202029705,0.550806023855,0.348007559776,0.0542077670098,438,0,6.92377868295,F,True,False,534,34,499,32,32372044c27d2304ea9f665f2ff5ee9cb7ed1fea5cbda2c47728d6450530f8e6,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_003,30,FP_075,3,recurring_density_cluster,job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_0,0.206726308837,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.542682335268,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_104_Ni_fe_-1.453_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_104_Ni_fe_-1.453_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-1.07219541073,0.947804589272,1.02780458927,False,6.92377868295,F,True,False,418,2,P-1,1.883072,10.233723
job_104_Ni_fe_-1.453_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_104_Ni_fe_-1.453_n4_generated_crystals_cif__gen_2.cif,True,d650a1ae2572d097fc63821212896fcf4af60d890bc16feff5a2c544076b36a0,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-1.0629837513,,0.503254823555,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.39235293865,0.503254823555,0.329369187355,0.0473875384518,483,0,6.98135155439,F,True,False,569,36,470,30,85ed530f04ff2e30efe4e09c0105a275e22aa76fade71c4ac6467acf6acfe66d,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_002,22,FP_059,8,recurring_density_cluster,job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_1,0.21188123855,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.598602942448,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_104_Ni_fe_-1.453_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_104_Ni_fe_-1.453_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-1.0629837513,0.957016248703,1.0370162487,False,6.98135155439,F,True,False,437,6,Pm,1.867726,9.926529
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_0.cif,True,bd0811b415114b92ba36e669f78bd808bcdc24a5a9e7169b772deb41abb0f8c7,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.00491452217,,0.468016534148,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.21979355812,0.468016534148,0.21487903595,0.131392189541,180,0,1.09428423643,F,True,False,135,9,48,3,83d3f3933d9db23a27211e5852ce361c27304ef6de4639931c5e2e3ddc9ea0c5,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_003,16,FP_010,7,recurring_density_cluster,job_065_Mn_fe_-1.024_n4_generated_crystals_cif__gen_2,0.328019214956,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.456087756972,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_105_Mn_fe_-0.898_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_105_Mn_fe_-0.898_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,3,0.176542943114,-1.82837157906,0.191628420943,0.271628420943,False,2.19767763089,F,True,False,165,1,P1,1.922045,10.851218
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_1.cif,True,392c0014697bea0a838f1abea2aa2c85a2085273a4f3734949b4a6feead76c1e,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.97951614857,,0.39237500366,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.1513106823,0.39237500366,0.17179453373,0.160201261798,33,0,1.25302407146,F,True,False,181,12,201,13,c17e90dbb7a0bb827409e47c0ba7628671834797953394808b32ab62a540845c,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_005,9,FP_064,6,recurring_density_cluster,job_220_Cr_fe_-1.305_n4_generated_crystals_cif__gen_1,0.18656897622,job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,0.773196160866,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_105_Mn_fe_-0.898_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_105_Mn_fe_-0.898_n4/generated_crystals_cif.zip,gen_1.cif,True,False,True,3,0.176542943114,-1.80297320545,0.217026794547,0.297026794547,False,2.35641746592,F,True,False,198,8,Cm,1.918506,10.598329
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_2.cif,True,4a0f5bc664357e89bd0034a7f95c7b0541a1db2efc5183512bc3a98142da9e24,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.01130104065,,0.516695344583,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.2150042057,0.516695344583,0.203703165054,0.120058038656,219,0,1.05436849594,F,True,False,91,6,116,8,a7dd5c5155a96a7f3d6692f129d7d0bbc2b14930610d2cfabac2a09c288ee59a,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_004,35,FP_011,18,recurring_density_cluster,job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_3,0.140324240368,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.269323581067,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_105_Mn_fe_-0.898_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_105_Mn_fe_-0.898_n4/generated_crystals_cif.zip,gen_2.cif,True,False,True,3,0.176542943114,-1.83475809754,0.185241902465,0.265241902465,False,2.1577618904,F,True,False,152,1,P1,1.922645,10.727326
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_3.cif,True,7a7df65aad55f668fa3c5da529dbf520cd4513cdf50736ea9be430c14b8a90b0,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.99020123482,,0.306902429541,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.22335863113,0.306902429541,0.233157396317,0.190036992902,4,0,1.18624228239,F,True,False,159,10,147,10,405b0662706ec9decde2afe26119f3d4d3901f413a1971effb07419a6112296f,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_003,16,FP_SINGLETON_069,1,hdbscan_noise_singleton,job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_0,0.295886226274,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.553686398068,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_105_Mn_fe_-0.898_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_105_Mn_fe_-0.898_n4/generated_crystals_cif.zip,gen_3.cif,True,False,True,3,0.176542943114,-1.8136582917,0.206341708297,0.286341708297,False,2.28963567685,F,True,False,189,8,Cm,1.963226,10.837539
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_1.cif,True,7b92ff2fbc7784f79ec52ab218f3005478090df26b66401ccc51647fa7fa8d0c,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.94674825668,,0.394411612392,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.23555803299,0.394411612392,0.288809776306,0.151638441916,65,0,1.45782339573,F,True,False,204,13,240,15,b15f51aeead59d6dfb5feab0071426820980e37dc567726b0e137cb983416f56,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_017,5,FP_043,10,recurring_density_cluster,job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_2,0.407598982917,job_083_Cr_fe_-0.935_n4_generated_crystals_cif__gen_1,0.479877716622,same_fingerprint_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_106_Mn_fe_-1.140_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_106_Mn_fe_-1.140_n4/generated_crystals_cif.zip,gen_1.cif,True,False,True,3,0.176542943114,-1.77020531357,0.249794686431,0.329794686431,False,2.56121679019,F,True,False,205,8,Cm,1.930403,10.839429
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_2.cif,True,53999a73a304da206eb1a446bfa46350afe0c42d11476975685aa8f2607415af,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.98093485832,,0.443524100853,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.16531133652,0.443524100853,0.184376478195,0.14161367054,115,0,1.24415713549,F,True,False,187,12,190,12,d20086af11328600c7a706866b3f291e5497a6eb3ed938d5c9323648930d2340,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_005,9,FP_SINGLETON_070,1,hdbscan_noise_singleton,job_130_Cr_fe_-1.335_n4_generated_crystals_cif__gen_0,0.314468652104,job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,0.723854826442,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_106_Mn_fe_-1.140_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_106_Mn_fe_-1.140_n4/generated_crystals_cif.zip,gen_2.cif,True,False,True,3,0.176542943114,-1.80439191521,0.215608084792,0.295608084792,False,2.34755052995,F,True,False,196,8,Cm,1.921911,10.719689
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_3.cif,True,111fe1d31c60a7f1884c078fe7b64220e7a8b3f6ab27c141af85be1eb2ad1049,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.95171403885,,0.442726795028,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.22914409637,0.442726795028,0.277430057526,0.137486214047,134,0,1.42678725719,F,True,False,241,16,95,6,bd3d815d18a098b6e3cb45de777313835331fea5d9793eb85a7ffa4d815576f0,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_007,7,FP_SINGLETON_071,1,hdbscan_noise_singleton,job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_3,0.549294662349,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.749423838115,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_106_Mn_fe_-1.140_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_106_Mn_fe_-1.140_n4/generated_crystals_cif.zip,gen_3.cif,True,False,True,3,0.176542943114,-1.77517109573,0.244828904265,0.324828904265,False,2.53018065166,F,True,False,203,1,P1,1.880451,9.994793
job_107_Co_fe_-1.032_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_107_Co_fe_-1.032_n4_generated_crystals_cif__gen_0.cif,True,fa02a2a4096c5bc7612dbd46eaa90ad7368e5c8a82b0427d72daf305e2748c3f,Li1 Co2 O4,Li(CoO2)2,Co,Li(CoO2)2,-1.40883231163,,0.526686388227,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.57315659523,0.526686388227,0.1643242836,0.0734849455062,320,0,4.81979805231,F,True,False,527,33,396,25,cbcc7d1ffa187ec29ee1a2e33d86e7db2fa9f658b6a2617c626e88d7b133cb34,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Co_001,25,FP_069,3,recurring_density_cluster,job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_2,0.201296968469,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.599217537656,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_107_Co_fe_-1.032_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_107_Co_fe_-1.032_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-1.40883231163,0.61116768837,0.69116768837,False,4.81979805231,F,True,False,348,8,Cm,1.927461,10.17105
